performance_id,campaign_id,date,platform,impressions,clicks,click_through_rate,views,view_rate,spend,cost_per_click,cost_per_thousand_impressions,conversions,conversion_rate,signups,subscriptions,revenue_generated
PERF0000004694,CMP000081,2025-03-15,LinkedIn,650623,29718,4.57,373757,57.45,16143.77,0.54,24.81,2252,7.58,368,310,2852.78
PERF0000004695,CMP000053,2024-12-27,Facebook,327289,8391,2.56,0,0,21659.95,2.58,66.18,824,9.82,225,188,3654.36
PERF0000004696,CMP000027,2025-02-26,YouTube,360685,2525,0.7,0,0,2715.82,1.08,7.53,94,3.72,12,8,113.04
PERF0000004697,CMP000038,2025-05-07,Twitter,477791,2900,0.61,0,0,13029.93,4.49,27.27,134,4.62,25,16,250.19
PERF0000004698,CMP000067,2024-12-25,YouTube,675428,10765,1.59,226687,33.56,5903.52,0.55,8.74,985,9.15,196,156,1409.39
PERF0000004699,CMP000044,2025-02-25,Google Ads,461890,12576,2.72,0,0,62355.52,4.96,135.0,667,5.3,667,339,6016.48
PERF0000004700,CMP000037,2024-08-25,Google Ads,610041,15976,2.62,420565,68.94,61645.9,3.86,101.05,1494,9.35,1494,943,13864.25
PERF0000004701,CMP000087,2024-11-03,Facebook,351025,4764,1.36,0,0,23464.65,4.93,66.85,236,4.95,236,109,2207.59
PERF0000004702,CMP000022,2025-06-11,TikTok,368656,5295,1.44,0,0,16963.68,3.2,46.01,387,7.31,45,24,287.3
PERF0000004703,CMP000098,2025-02-21,LinkedIn,459457,9416,2.05,0,0,23841.07,2.53,51.89,482,5.12,129,83,1203.07
PERF0000004704,CMP000003,2024-09-29,YouTube,145677,3550,2.44,0,0,4661.02,1.31,32.0,42,1.18,5,4,66.57
PERF0000004705,CMP000081,2025-03-19,LinkedIn,626966,16307,2.6,415658,66.3,48273.73,2.96,77.0,1309,8.03,376,310,3287.37
PERF0000004706,CMP000060,2024-10-08,Twitter,276333,5222,1.89,0,0,9389.23,1.8,33.98,188,3.6,19,12,145.35
PERF0000004707,CMP000040,2024-11-24,Programmatic,141367,1885,1.33,0,0,2114.05,1.12,14.95,144,7.64,144,50,844.13
PERF0000004708,CMP000031,2024-11-21,Programmatic,326108,2091,0.64,0,0,2595.39,1.24,7.96,144,6.89,40,23,213.86
PERF0000004709,CMP000083,2025-02-11,TikTok,159301,1654,1.04,0,0,7819.73,4.73,49.09,118,7.13,118,39,458.33
PERF0000004710,CMP000092,2024-11-03,Twitter,440892,7049,1.6,0,0,22900.35,3.25,51.94,89,1.26,9,5,73.03
PERF0000004711,CMP000097,2024-09-08,Programmatic,73744,2099,2.85,0,0,1591.68,0.76,21.58,142,6.77,142,96,1331.37
PERF0000004712,CMP000068,2025-05-16,Programmatic,370843,2537,0.68,0,0,9043.26,3.56,24.39,50,1.97,12,7,86.07
PERF0000004713,CMP000063,2024-11-19,Programmatic,204043,6104,2.99,0,0,19703.26,3.23,96.56,503,8.24,116,87,1687.57
PERF0000004714,CMP000093,2024-08-03,Instagram,147244,3939,2.68,0,0,8758.91,2.22,59.49,116,2.94,13,8,107.04
PERF0000004715,CMP000100,2024-09-06,Facebook,429179,3564,0.83,0,0,15213.59,4.27,35.45,133,3.73,20,10,112.75
PERF0000004716,CMP000091,2024-12-14,TikTok,477990,5952,1.25,0,0,17970.16,3.02,37.6,454,7.63,57,47,716.57
PERF0000004717,CMP000074,2024-09-17,Facebook,128494,2811,2.19,0,0,6299.36,2.24,49.02,96,3.42,96,49,733.04
PERF0000004718,CMP000065,2025-03-06,LinkedIn,320895,8596,2.68,0,0,24387.97,2.84,76.0,456,5.3,84,60,605.52
PERF0000004719,CMP000039,2025-05-07,YouTube,174634,3423,1.96,0,0,13200.74,3.86,75.59,311,9.09,311,128,1245.59
PERF0000004720,CMP000037,2024-09-16,TikTok,283061,8112,2.87,111279,39.31,6001.52,0.74,21.2,181,2.23,181,76,1048.82
PERF0000004721,CMP000020,2025-06-16,LinkedIn,38420,250,0.65,0,0,500.8,2.0,13.03,12,4.8,12,6,100.11
PERF0000004722,CMP000036,2024-12-18,Google Ads,244271,3160,1.29,0,0,2865.02,0.91,11.73,206,6.52,45,39,559.09
PERF0000004723,CMP000001,2024-07-17,Programmatic,291333,2682,0.92,0,0,8085.78,3.01,27.75,239,8.91,34,22,490.27
PERF0000004724,CMP000078,2025-06-14,Facebook,359400,9919,2.76,0,0,29947.75,3.02,83.33,676,6.82,139,96,863.61
PERF0000004725,CMP000093,2024-07-19,Twitter,20415,156,0.76,0,0,482.15,3.09,23.62,10,6.41,1,0,0.0
PERF0000004726,CMP000042,2025-02-12,Programmatic,444103,9014,2.03,0,0,44931.28,4.98,101.17,895,9.93,895,516,6838.41
PERF0000004727,CMP000087,2024-11-01,LinkedIn,432018,4804,1.11,0,0,18898.13,3.93,43.74,255,5.31,255,125,2031.6
PERF0000004728,CMP000024,2025-04-12,LinkedIn,388316,6209,1.6,0,0,24485.55,3.94,63.06,356,5.73,40,34,684.33
PERF0000004729,CMP000098,2025-02-16,LinkedIn,113857,2821,2.48,0,0,2925.97,1.04,25.7,30,1.06,4,3,44.19
PERF0000004730,CMP000039,2025-05-25,LinkedIn,163942,931,0.57,0,0,1524.88,1.64,9.3,42,4.51,42,26,334.5
PERF0000004731,CMP000063,2024-11-19,Google Ads,412755,5291,1.28,0,0,12029.95,2.27,29.15,181,3.42,52,31,390.1
PERF0000004732,CMP000073,2024-11-06,Twitter,155609,1179,0.76,0,0,1167.47,0.99,7.5,61,5.17,8,6,108.72
PERF0000004733,CMP000010,2024-12-25,Instagram,458004,8370,1.83,0,0,13583.65,1.62,29.66,275,3.29,55,39,851.36
PERF0000004734,CMP000087,2024-10-25,Instagram,436393,2386,0.55,0,0,3835.32,1.61,8.79,106,4.44,106,32,571.26
PERF0000004735,CMP000052,2025-01-12,LinkedIn,329529,5097,1.55,0,0,3452.86,0.68,10.48,476,9.34,104,88,1022.91
PERF0000004736,CMP000041,2024-11-04,TikTok,12644,363,2.87,0,0,1639.14,4.52,129.64,7,1.93,1,0,0.0
PERF0000004737,CMP000035,2025-02-23,Instagram,247309,3852,1.56,0,0,9158.48,2.38,37.03,331,8.59,76,43,656.91
PERF0000004738,CMP000094,2025-02-15,YouTube,853398,16778,1.97,358010,41.95,33208.12,1.98,38.91,1585,9.45,353,304,2817.75
PERF0000004739,CMP000071,2025-05-16,TikTok,845216,19287,2.28,419961,49.69,42468.55,2.2,50.25,911,4.72,241,184,2105.6
PERF0000004740,CMP000074,2024-10-05,Twitter,32813,764,2.33,0,0,1349.25,1.77,41.12,8,1.05,8,2,26.57
PERF0000004741,CMP000082,2025-06-09,Programmatic,470433,5242,1.11,0,0,6881.14,1.31,14.63,244,4.65,64,37,661.32
PERF0000004742,CMP000055,2025-01-28,Twitter,152557,2400,1.57,0,0,1886.31,0.79,12.36,200,8.33,52,30,588.61
PERF0000004743,CMP000036,2024-12-13,LinkedIn,243530,5329,2.19,0,0,13110.24,2.46,53.83,198,3.72,21,17,377.37
PERF0000004744,CMP000097,2024-09-07,Instagram,374812,11110,2.96,0,0,50459.69,4.54,134.63,225,2.03,225,94,1121.63
PERF0000004745,CMP000043,2025-05-02,Twitter,464531,11791,2.54,0,0,19805.0,1.68,42.63,309,2.62,69,61,915.42
PERF0000004746,CMP000069,2024-08-05,LinkedIn,855260,34140,3.99,257575,30.12,123622.2,3.62,144.54,1912,5.6,510,305,6829.84
PERF0000004747,CMP000065,2025-02-24,Programmatic,421855,5622,1.33,0,0,4657.42,0.83,11.04,430,7.65,65,33,607.44
PERF0000004748,CMP000080,2025-01-16,Twitter,14676,210,1.43,0,0,933.71,4.45,63.62,18,8.57,2,1,19.6
PERF0000004749,CMP000086,2024-08-17,Twitter,816189,16958,2.08,535590,65.62,14437.35,0.85,17.69,260,1.53,260,142,2592.38
PERF0000004750,CMP000083,2025-02-02,Facebook,55180,1137,2.06,0,0,4570.92,4.02,82.84,47,4.13,47,25,301.23
PERF0000004751,CMP000057,2025-02-28,Twitter,129990,3219,2.48,0,0,4970.64,1.54,38.24,123,3.82,19,11,247.64
PERF0000004752,CMP000077,2025-01-09,TikTok,147325,4022,2.73,0,0,15738.18,3.91,106.83,238,5.92,56,33,304.46
PERF0000004753,CMP000075,2025-02-07,YouTube,61343,1188,1.94,0,0,5587.63,4.7,91.09,16,1.35,3,2,18.4
PERF0000004754,CMP000044,2025-03-06,YouTube,310046,1759,0.57,0,0,1179.86,0.67,3.81,137,7.79,137,75,1476.0
PERF0000004755,CMP000027,2025-03-09,Instagram,396123,8147,2.06,0,0,36333.11,4.46,91.72,185,2.27,51,39,770.47
PERF0000004756,CMP000048,2025-03-12,Twitter,497489,14034,2.82,0,0,69708.52,4.97,140.12,1174,8.37,325,201,3207.87
PERF0000004757,CMP000050,2024-11-13,Twitter,389426,10943,2.81,0,0,32376.44,2.96,83.14,325,2.97,96,56,693.91
PERF0000004758,CMP000075,2025-02-26,TikTok,113800,772,0.68,0,0,2395.2,3.1,21.05,32,4.15,9,6,83.63
PERF0000004759,CMP000057,2025-03-13,Programmatic,283268,7939,2.8,0,0,32021.61,4.03,113.04,457,5.76,123,94,1589.74
PERF0000004760,CMP000062,2024-07-23,YouTube,321669,5192,1.61,0,0,7235.55,1.39,22.49,370,7.13,42,31,466.25
PERF0000004761,CMP000047,2025-04-29,TikTok,433847,17455,4.02,267908,61.75,66164.72,3.79,152.51,1482,8.49,371,236,3507.85
PERF0000004762,CMP000086,2024-07-29,LinkedIn,681434,19564,2.87,509698,74.8,90090.32,4.6,132.21,983,5.02,983,664,13473.4
PERF0000004763,CMP000065,2025-03-01,Twitter,277843,4528,1.63,0,0,8951.59,1.98,32.22,369,8.15,77,39,422.77
PERF0000004764,CMP000063,2024-11-15,Instagram,28931,326,1.13,0,0,1326.55,4.07,45.85,20,6.13,2,1,13.02
PERF0000004765,CMP000075,2025-02-02,LinkedIn,438000,5033,1.15,0,0,14587.4,2.9,33.3,267,5.3,53,39,373.23
PERF0000004766,CMP000039,2025-05-24,TikTok,437377,11985,2.74,0,0,20495.81,1.71,46.86,855,7.13,855,337,3507.29
PERF0000004767,CMP000062,2024-07-20,Google Ads,68330,457,0.67,0,0,347.62,0.76,5.09,12,2.63,2,1,17.54
PERF0000004768,CMP000084,2024-11-01,LinkedIn,329211,8275,2.51,0,0,13546.47,1.64,41.15,176,2.13,32,28,556.16
PERF0000004769,CMP000051,2024-09-09,LinkedIn,148962,2545,1.71,0,0,12622.06,4.96,84.73,137,5.38,29,18,273.45
PERF0000004770,CMP000054,2024-11-14,Instagram,745058,28528,3.83,426064,57.19,27922.8,0.98,37.48,2043,7.16,570,456,4172.45
PERF0000004771,CMP000001,2024-07-12,LinkedIn,46971,981,2.09,0,0,2807.63,2.86,59.77,25,2.55,4,3,66.24
PERF0000004772,CMP000008,2024-09-06,Programmatic,159773,1076,0.67,0,0,4113.07,3.82,25.74,95,8.83,23,13,289.66
PERF0000004773,CMP000071,2025-05-20,Google Ads,851847,18630,2.19,492461,57.81,64934.66,3.49,76.23,347,1.86,68,39,815.42
PERF0000004774,CMP000039,2025-05-16,TikTok,152205,2565,1.69,0,0,1722.69,0.67,11.32,36,1.4,36,16,240.17
PERF0000004775,CMP000083,2025-01-27,Programmatic,480994,7853,1.63,0,0,22713.65,2.89,47.22,515,6.56,515,169,1808.55
PERF0000004776,CMP000016,2024-11-11,Google Ads,491434,8078,1.64,296844,60.4,22352.0,2.77,45.48,267,3.31,267,146,3242.12
PERF0000004777,CMP000069,2024-08-07,Google Ads,771701,10949,1.42,268177,34.75,8477.7,0.77,10.99,449,4.1,79,54,1143.1
PERF0000004778,CMP000055,2025-02-09,Twitter,287775,5969,2.07,0,0,15193.75,2.55,52.8,255,4.27,55,47,952.59
PERF0000004779,CMP000029,2024-09-24,Programmatic,461489,10709,2.32,0,0,35870.2,3.35,77.73,830,7.75,235,189,4164.3
PERF0000004780,CMP000011,2024-08-21,Google Ads,868091,28928,3.33,528662,60.9,95025.82,3.28,109.47,2472,8.55,354,293,4615.68
PERF0000004781,CMP000037,2024-09-08,LinkedIn,339765,5602,1.65,232894,68.55,16364.62,2.92,48.16,201,3.59,201,127,1485.94
PERF0000004782,CMP000028,2025-05-30,TikTok,325795,8290,2.54,0,0,10639.7,1.28,32.66,670,8.08,180,90,1003.03
PERF0000004783,CMP000099,2025-02-23,Twitter,181974,2101,1.15,0,0,4333.27,2.06,23.81,174,8.28,174,106,1597.24
PERF0000004784,CMP000038,2025-05-27,Facebook,227501,2336,1.03,0,0,2634.44,1.13,11.58,40,1.71,7,5,102.36
PERF0000004785,CMP000082,2025-05-26,Google Ads,105903,2760,2.61,0,0,5714.06,2.07,53.96,68,2.46,13,11,250.09
PERF0000004786,CMP000029,2024-10-03,YouTube,458810,2628,0.57,0,0,10380.66,3.95,22.63,38,1.45,10,8,133.9
PERF0000004787,CMP000082,2025-06-09,Google Ads,285633,7776,2.72,0,0,21927.18,2.82,76.77,378,4.86,90,48,950.15
PERF0000004788,CMP000065,2025-02-15,TikTok,164670,3713,2.25,0,0,5727.28,1.54,34.78,170,4.58,27,22,340.82
PERF0000004789,CMP000062,2024-07-22,Facebook,57388,478,0.83,0,0,469.19,0.98,8.18,22,4.6,2,1,21.59
PERF0000004790,CMP000085,2025-03-07,Programmatic,222877,6130,2.75,0,0,29937.65,4.88,134.32,564,9.2,70,44,969.74
PERF0000004791,CMP000062,2024-07-24,Programmatic,65055,443,0.68,0,0,1122.56,2.53,17.26,4,0.9,0,0,0.0
PERF0000004792,CMP000036,2024-12-03,TikTok,57874,710,1.23,0,0,3186.96,4.49,55.07,29,4.08,6,3,50.04
PERF0000004793,CMP000043,2025-05-02,Programmatic,157997,4649,2.94,0,0,9495.88,2.04,60.1,179,3.85,33,21,360.17
PERF0000004794,CMP000073,2024-11-06,Programmatic,381150,6502,1.71,0,0,25294.59,3.89,66.36,463,7.12,99,53,941.32
PERF0000004795,CMP000050,2024-10-20,YouTube,385184,3477,0.9,0,0,12191.49,3.51,31.65,112,3.22,21,17,176.59
PERF0000004796,CMP000087,2024-10-30,Google Ads,467340,9522,2.04,0,0,35290.19,3.71,75.51,923,9.69,923,527,10610.78
PERF0000004797,CMP000010,2024-12-14,Facebook,330574,6693,2.02,0,0,14790.9,2.21,44.74,468,6.99,115,63,617.49
PERF0000004798,CMP000040,2024-11-23,Programmatic,84139,1129,1.34,0,0,3567.13,3.16,42.4,18,1.59,18,6,107.59
PERF0000004799,CMP000083,2025-02-08,Twitter,365027,8073,2.21,0,0,35224.09,4.36,96.5,247,3.06,247,150,2972.98
PERF0000004800,CMP000012,2025-01-27,Instagram,489478,11707,2.39,0,0,41854.92,3.58,85.51,727,6.21,214,184,1698.75
PERF0000004801,CMP000024,2025-04-16,Facebook,173250,3983,2.3,0,0,15061.06,3.78,86.93,182,4.57,42,34,397.53
PERF0000004802,CMP000074,2024-09-26,Google Ads,189213,5400,2.85,0,0,18225.38,3.38,96.32,158,2.93,158,106,1359.72
PERF0000004803,CMP000073,2024-10-23,LinkedIn,135903,1772,1.3,0,0,5091.88,2.87,37.47,128,7.22,36,25,440.19
PERF0000004804,CMP000097,2024-09-21,YouTube,154094,2647,1.72,0,0,4834.93,1.83,31.38,193,7.29,193,65,970.56
PERF0000004805,CMP000050,2024-10-23,Facebook,424817,7824,1.84,0,0,30148.63,3.85,70.97,248,3.17,55,33,435.93
PERF0000004806,CMP000078,2025-06-12,YouTube,78431,1158,1.48,0,0,1810.13,1.56,23.08,43,3.71,8,5,111.44
PERF0000004807,CMP000023,2025-05-22,Twitter,59655,925,1.55,0,0,1165.09,1.26,19.53,68,7.35,7,4,50.79
PERF0000004808,CMP000020,2025-06-13,Instagram,234679,3970,1.69,0,0,5660.41,1.43,24.12,76,1.91,76,50,685.83
PERF0000004809,CMP000013,2025-05-21,Programmatic,211228,6246,2.96,0,0,9389.2,1.5,44.45,66,1.06,17,12,271.63
PERF0000004810,CMP000096,2024-10-04,TikTok,487359,14466,2.97,0,0,34920.42,2.41,71.65,1075,7.43,290,159,2321.89
PERF0000004811,CMP000079,2024-11-12,Twitter,497872,11980,2.41,0,0,28212.96,2.36,56.67,311,2.6,60,31,323.96
PERF0000004812,CMP000048,2025-03-12,Instagram,334768,6305,1.88,0,0,12450.28,1.97,37.19,427,6.77,45,33,447.79
PERF0000004813,CMP000081,2025-03-10,Twitter,854708,38790,4.54,367445,42.99,77438.96,2.0,90.6,2226,5.74,241,160,2138.18
PERF0000004814,CMP000059,2025-02-03,TikTok,65309,695,1.06,0,0,2431.95,3.5,37.24,14,2.01,2,1,16.49
PERF0000004815,CMP000031,2024-10-31,Twitter,323058,3926,1.22,0,0,5080.53,1.29,15.73,363,9.25,93,80,1124.98
PERF0000004816,CMP000037,2024-09-17,Facebook,415695,18667,4.49,262586,63.17,83251.29,4.46,200.27,1542,8.26,1542,653,10324.48
PERF0000004817,CMP000090,2025-01-25,Twitter,168264,2555,1.52,0,0,10560.71,4.13,62.76,48,1.88,10,7,73.63
PERF0000004818,CMP000084,2024-11-02,TikTok,358151,8737,2.44,0,0,38352.44,4.39,107.08,534,6.11,123,105,1869.1
PERF0000004819,CMP000074,2024-09-25,YouTube,498173,12516,2.51,0,0,35532.91,2.84,71.33,442,3.53,442,306,5792.71
PERF0000004820,CMP000087,2024-10-10,Instagram,245483,4141,1.69,0,0,4594.78,1.11,18.72,206,4.97,206,102,1067.08
PERF0000004821,CMP000042,2025-02-12,Twitter,107045,2749,2.57,0,0,8816.27,3.21,82.36,233,8.48,233,78,1193.6
PERF0000004822,CMP000035,2025-02-16,TikTok,12344,343,2.78,0,0,174.57,0.51,14.14,9,2.62,2,1,19.58
PERF0000004823,CMP000077,2025-01-07,Instagram,92332,1768,1.91,0,0,1239.83,0.7,13.43,81,4.58,21,15,295.26
PERF0000004824,CMP000042,2025-02-17,TikTok,22268,197,0.88,0,0,599.41,3.04,26.92,10,5.08,10,4,43.06
PERF0000004825,CMP000054,2024-11-23,Twitter,592061,16640,2.81,215952,36.47,9387.44,0.56,15.86,418,2.51,87,56,832.55
PERF0000004826,CMP000053,2024-12-04,Google Ads,295677,1538,0.52,0,0,4780.51,3.11,16.17,18,1.17,4,3,59.24
PERF0000004827,CMP000066,2025-02-13,Google Ads,371479,4155,1.12,0,0,2086.14,0.5,5.62,388,9.34,388,187,2083.72
PERF0000004828,CMP000051,2024-09-23,Programmatic,335106,3018,0.9,0,0,11349.24,3.76,33.87,260,8.61,34,29,666.13
PERF0000004829,CMP000002,2024-09-10,Facebook,37198,1102,2.96,0,0,3240.73,2.94,87.12,100,9.07,18,14,310.01
PERF0000004830,CMP000027,2025-03-06,Programmatic,203422,5821,2.86,0,0,13167.95,2.26,64.73,117,2.01,17,10,226.8
PERF0000004831,CMP000009,2025-02-21,Google Ads,238486,1207,0.51,0,0,4832.46,4.0,20.26,109,9.03,20,11,201.02
PERF0000004832,CMP000089,2024-11-30,TikTok,450059,11493,2.55,0,0,13746.52,1.2,30.54,692,6.02,99,70,1464.23
PERF0000004833,CMP000040,2024-11-26,Instagram,373830,10112,2.7,0,0,14167.41,1.4,37.9,631,6.24,631,415,8495.25
PERF0000004834,CMP000063,2024-11-25,TikTok,327838,4293,1.31,0,0,13911.6,3.24,42.43,63,1.47,8,6,73.23
PERF0000004835,CMP000031,2024-11-05,Twitter,450215,8154,1.81,0,0,16862.23,2.07,37.45,701,8.6,90,63,761.35
PERF0000004836,CMP000052,2025-01-16,YouTube,344549,6164,1.79,0,0,19973.87,3.24,57.97,553,8.97,64,47,652.93
PERF0000004837,CMP000072,2024-09-04,Twitter,114029,623,0.55,0,0,2095.21,3.36,18.37,39,6.26,4,3,52.23
PERF0000004838,CMP000098,2025-01-31,TikTok,38808,609,1.57,0,0,1856.45,3.05,47.84,40,6.57,5,2,30.98
PERF0000004839,CMP000100,2024-09-21,Facebook,149094,1969,1.32,0,0,3317.11,1.68,22.25,115,5.84,30,21,369.89
PERF0000004840,CMP000016,2024-11-25,Instagram,548258,11613,2.12,379175,69.16,21528.55,1.85,39.27,888,7.65,888,362,4559.21
PERF0000004841,CMP000006,2024-12-08,Instagram,225666,2165,0.96,0,0,9960.99,4.6,44.14,122,5.64,21,16,332.07
PERF0000004842,CMP000064,2025-03-26,Instagram,16223,417,2.57,0,0,1254.55,3.01,77.33,29,6.95,4,3,30.34
PERF0000004843,CMP000064,2025-03-14,YouTube,404871,8680,2.14,0,0,43178.62,4.97,106.65,435,5.01,103,78,1374.88
PERF0000004844,CMP000043,2025-05-07,Twitter,462831,9676,2.09,0,0,26618.5,2.75,57.51,708,7.32,148,99,1721.32
PERF0000004845,CMP000002,2024-08-27,Facebook,182975,4092,2.24,0,0,12396.99,3.03,67.75,87,2.13,12,10,128.15
PERF0000004846,CMP000024,2025-04-08,TikTok,416420,7115,1.71,0,0,4747.61,0.67,11.4,157,2.21,44,24,448.48
PERF0000004847,CMP000051,2024-09-24,Programmatic,479033,4059,0.85,0,0,14713.27,3.62,30.71,325,8.01,35,30,609.4
PERF0000004848,CMP000061,2025-06-24,Programmatic,475569,4272,0.9,0,0,7658.36,1.79,16.1,226,5.29,226,93,1339.08
PERF0000004849,CMP000007,2024-10-01,YouTube,179745,2873,1.6,0,0,10090.36,3.51,56.14,184,6.4,53,28,559.21
PERF0000004850,CMP000008,2024-08-12,LinkedIn,135991,1587,1.17,0,0,4080.04,2.57,30.0,105,6.62,24,16,327.51
PERF0000004851,CMP000100,2024-08-27,Google Ads,360444,3189,0.88,0,0,4389.34,1.38,12.18,122,3.83,33,22,303.81
PERF0000004852,CMP000032,2025-05-08,LinkedIn,296119,7215,2.44,0,0,27987.56,3.88,94.51,676,9.37,182,118,2642.69
PERF0000004853,CMP000047,2025-05-02,Twitter,373903,5814,1.55,207314,55.45,17491.53,3.01,46.78,550,9.46,151,97,1856.2
PERF0000004854,CMP000055,2025-02-10,LinkedIn,145180,4303,2.96,0,0,11851.92,2.75,81.64,246,5.72,56,34,768.91
PERF0000004855,CMP000061,2025-06-05,YouTube,28573,179,0.63,0,0,231.07,1.29,8.09,7,3.91,7,3,38.1
PERF0000004856,CMP000032,2025-05-09,TikTok,238163,4892,2.05,0,0,10131.57,2.07,42.54,306,6.26,69,61,792.77
PERF0000004857,CMP000059,2025-01-18,TikTok,434003,3453,0.8,0,0,12590.24,3.65,29.01,150,4.34,24,19,227.2
PERF0000004858,CMP000026,2024-11-25,Google Ads,229080,4600,2.01,0,0,9231.67,2.01,40.3,89,1.93,10,5,72.52
PERF0000004859,CMP000016,2024-11-16,Programmatic,907062,40806,4.5,569161,62.75,84352.18,2.07,92.99,2478,6.07,2478,905,15419.51
PERF0000004860,CMP000014,2025-03-07,YouTube,134053,3634,2.71,0,0,12408.62,3.41,92.57,130,3.58,29,21,437.85
PERF0000004861,CMP000060,2024-10-07,Facebook,47457,853,1.8,0,0,3730.5,4.37,78.61,63,7.39,11,8,123.53
PERF0000004862,CMP000025,2024-08-08,Google Ads,880131,18095,2.06,538517,61.19,9253.14,0.51,10.51,1146,6.33,190,106,1100.39
PERF0000004863,CMP000034,2025-05-02,LinkedIn,305648,7409,2.42,0,0,19385.5,2.62,63.42,740,9.99,104,78,1548.12
PERF0000004864,CMP000050,2024-11-10,YouTube,380038,6704,1.76,0,0,5810.56,0.87,15.29,448,6.68,52,45,823.69
PERF0000004865,CMP000059,2025-01-30,TikTok,386248,4986,1.29,0,0,17613.17,3.53,45.6,292,5.86,40,32,473.27
PERF0000004866,CMP000041,2024-11-05,Facebook,479579,10721,2.24,0,0,45752.12,4.27,95.4,817,7.62,186,95,1281.36
PERF0000004867,CMP000085,2025-02-10,Instagram,225159,1237,0.55,0,0,2391.74,1.93,10.62,106,8.57,16,8,142.28
PERF0000004868,CMP000069,2024-08-08,TikTok,981440,23005,2.34,474699,48.37,90440.23,3.93,92.15,2181,9.48,402,252,4259.79
PERF0000004869,CMP000013,2025-06-06,Instagram,222978,3990,1.79,0,0,6073.45,1.52,27.24,218,5.46,32,27,284.01
PERF0000004870,CMP000067,2025-01-04,YouTube,375484,12488,3.33,170291,45.35,15856.29,1.27,42.23,390,3.12,96,58,994.82
PERF0000004871,CMP000023,2025-05-10,Instagram,430148,6127,1.42,0,0,17299.55,2.82,40.22,593,9.68,80,51,1055.89
PERF0000004872,CMP000010,2025-01-01,Facebook,406529,5927,1.46,0,0,7741.41,1.31,19.04,432,7.29,66,38,396.25
PERF0000004873,CMP000037,2024-09-10,Instagram,549307,23545,4.29,220041,40.06,64305.38,2.73,117.07,351,1.49,351,134,2076.38
PERF0000004874,CMP000082,2025-06-17,Google Ads,73006,1322,1.81,0,0,1102.82,0.83,15.11,127,9.61,12,9,141.97
PERF0000004875,CMP000030,2024-09-06,TikTok,297093,5440,1.83,130696,43.99,12882.11,2.37,43.36,143,2.63,42,35,498.58
PERF0000004876,CMP000027,2025-02-14,Twitter,213708,2552,1.19,0,0,9433.66,3.7,44.14,172,6.74,37,26,576.85
PERF0000004877,CMP000005,2025-01-04,Instagram,356841,5720,1.6,171281,48.0,21445.75,3.75,60.1,102,1.78,102,58,1298.16
PERF0000004878,CMP000030,2024-09-10,Twitter,905969,40677,4.49,486889,53.74,139249.31,3.42,153.7,2854,7.02,812,524,6641.87
PERF0000004879,CMP000096,2024-10-21,TikTok,286010,4030,1.41,0,0,9059.72,2.25,31.68,270,6.7,67,55,1258.05
PERF0000004880,CMP000043,2025-05-05,Programmatic,85617,2305,2.69,0,0,3812.73,1.65,44.53,208,9.02,59,51,1031.67
PERF0000004881,CMP000031,2024-10-26,LinkedIn,474169,3281,0.69,0,0,3352.06,1.02,7.07,99,3.02,10,6,109.05
PERF0000004882,CMP000078,2025-05-27,Programmatic,195731,5116,2.61,0,0,6359.63,1.24,32.49,174,3.4,35,18,256.08
PERF0000004883,CMP000072,2024-09-14,YouTube,119784,1600,1.34,0,0,7640.16,4.78,63.78,73,4.56,14,10,98.76
PERF0000004884,CMP000099,2025-02-13,TikTok,467925,4795,1.02,0,0,14563.54,3.04,31.12,237,4.94,237,121,1747.69
PERF0000004885,CMP000072,2024-08-21,Google Ads,463348,6315,1.36,0,0,13375.66,2.12,28.87,467,7.4,66,55,650.33
PERF0000004886,CMP000068,2025-05-10,Programmatic,332023,9741,2.93,0,0,47365.97,4.86,142.66,453,4.65,80,58,756.04
PERF0000004887,CMP000039,2025-05-12,Programmatic,468721,12995,2.77,0,0,8031.15,0.62,17.13,662,5.09,662,281,3836.79
PERF0000004888,CMP000087,2024-11-02,LinkedIn,186933,4588,2.45,0,0,12943.69,2.82,69.24,361,7.87,361,199,3871.83
PERF0000004889,CMP000083,2025-02-01,Twitter,285445,8087,2.83,0,0,35613.73,4.4,124.77,442,5.47,442,272,5155.63
PERF0000004890,CMP000018,2024-10-11,YouTube,93730,1146,1.22,0,0,790.27,0.69,8.43,36,3.14,4,2,19.77
PERF0000004891,CMP000014,2025-03-13,Google Ads,438384,6900,1.57,0,0,20953.01,3.04,47.8,589,8.54,70,58,831.44
PERF0000004892,CMP000031,2024-11-04,Facebook,404389,8812,2.18,0,0,36244.77,4.11,89.63,758,8.6,224,125,1210.22
PERF0000004893,CMP000020,2025-06-18,LinkedIn,62048,517,0.83,0,0,594.48,1.15,9.58,12,2.32,12,5,104.89
PERF0000004894,CMP000098,2025-02-02,TikTok,6037,138,2.29,0,0,150.72,1.09,24.97,4,2.9,0,0,0.0
PERF0000004895,CMP000077,2024-12-19,Instagram,155598,1711,1.1,0,0,2000.13,1.17,12.85,123,7.19,31,16,149.94
PERF0000004896,CMP000025,2024-07-31,Programmatic,561998,26711,4.75,216734,38.56,92602.31,3.47,164.77,654,2.45,152,96,1724.13
